Date Time(UTC), ,Priority,Application, ,Message,Code, , ,Status
2023-10-15T09:55:53.198000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T09:55:51.039000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T09:55:48.201000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T09:55:47.759000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T09:55:47.594000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T09:55:47.368000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T09:55:47.035000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-15T09:20:35.960000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T09:20:35.940000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T09:20:35.781000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T09:20:35.389000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T09:20:33.312000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T09:20:33.242000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2023-10-15T09:20:33.206000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2023-10-15T09:20:32.408000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-15T09:20:29.610000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T09:20:29.555000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2023-10-15T09:20:29.529000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2023-10-15T09:20:29.137000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T09:20:29.024000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T09:20:28.876000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T09:12:49.644000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T09:12:47.003000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T09:06:23.986000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T09:06:23.975000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T09:06:23.822000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T09:06:23.505000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T09:06:21.564000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T09:06:18.709000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T09:06:18.331000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T09:06:18.250000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T09:06:18.089000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2023-10-15T09:06:17.810000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2023-10-15T09:05:29.354000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T09:05:26.494000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T09:05:03.705000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T09:05:03.665000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T09:05:03.535000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2023-10-15T09:05:03.161000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2023-10-15T09:05:00.842000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2023-10-15T09:04:58.049000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2023-10-15T09:04:57.572000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
