Date Time(UTC), ,Priority,Application, ,Message,Code, , ,Status
2022-07-10T04:20:14.163000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T04:20:09.436000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T04:14:24.083000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T04:14:21.220000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T04:14:18.576000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T04:14:15.462000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T04:12:16.584000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T04:12:16.570000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T04:12:16.429000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T04:12:16.034000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T04:12:11.239000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T04:12:11.151000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T04:12:10.957000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T04:12:10.668000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T04:07:39.970000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-10T04:07:37.340000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage in range","00000209","","","Closed"
2022-07-10T04:07:37.170000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass available","00000201","","","Closed"
2022-07-10T04:07:37.131000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency in range","00000206","","","Closed"
2022-07-10T04:07:36.986000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage in range","00000108","","","Closed"
2022-07-10T04:07:36.917000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC present","00000106","","","Closed"
2022-07-10T04:07:36.812000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency in range","00000104","","","Closed"
2022-07-10T04:07:36.525000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T04:07:36.505000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T04:07:36.358000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-10T04:07:35.982000+00:00,"","warning","Eaton 9PX3000i RT 2U","","End of UPS battery discharge","00000603","","","Closed"
2022-07-10T04:07:35.879000+00:00,"","warning","Eaton 9PX3000i RT 2U","","No more on battery","00000001","","","Closed"
2022-07-10T04:05:26.839000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass voltage out of range","00000209","","","Open"
2022-07-10T04:05:26.663000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-10T04:05:26.617000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass not available","00000201","","","Open"
2022-07-10T04:05:26.579000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass frequency out of range","00000206","","","Open"
2022-07-10T04:05:26.431000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC voltage out of range (-)","00000108","","","Open"
2022-07-10T04:05:26.352000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC not present","00000106","","","Open"
2022-07-10T04:05:26.236000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Input AC frequency out of range","00000104","","","Open"
2022-07-10T04:05:25.885000+00:00,"","info","Output Group 2","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T04:05:25.775000+00:00,"","info","Output Group 1","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T04:05:25.604000+00:00,"","info","Output","","Sequential shutdown scheduled","00001016","","","Open"
2022-07-10T04:05:25.257000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Battery discharging","00000603","","","Open"
2022-07-10T04:05:25.100000+00:00,"","warning","Eaton 9PX3000i RT 2U","","On battery","00000001","","","Open"
2022-07-09T21:14:52.943000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-09T21:14:50.162000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-09T21:14:47.581000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-09T21:14:44.779000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-09T21:11:48.076000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase in range","00000200","","","Closed"
2022-07-09T21:11:45.556000+00:00,"","warning","Eaton 9PX3000i RT 2U","","Bypass phase out range","00000200","","","Open"
2022-07-09T21:11:24.372000+00:00,"","info","Output Group 2","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-09T21:11:24.361000+00:00,"","info","Output Group 1","","Sequential shutdown canceled","00001016","","","Closed"
2022-07-09T21:11:24.220000+00:00,"","info","Output","","Sequential shutdown canceled","00001016","","","Closed"
